experiment_id,method_id,method_label,chain,seed_id,seed_value,seed_group,split,n,auc,balanced_accuracy,sensitivity,specificity
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S09,12293968614973973933,ordinary,locked_external,110,0.49099099099099097,0.5142642642642643,0.5555555555555556,0.47297297297297297
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S01,777,lucky,locked_external,110,0.2676426426426426,0.29767267267267267,0.5277777777777778,0.06756756756756757
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S02,2232016200,lucky,locked_external,110,0.606981981981982,0.5615615615615616,0.5555555555555556,0.5675675675675675
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S03,12906138414127427065,lucky,locked_external,110,0.4286786786786787,0.43243243243243246,0.5,0.36486486486486486
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S04,6902826956892357559,moderate,locked_external,110,0.5897147147147148,0.5397897897897898,0.4444444444444444,0.6351351351351351
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S05,2712386035810402826,moderate,locked_external,110,0.45645645645645644,0.4380630630630631,0.4166666666666667,0.4594594594594595
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S06,14320595710489364965,moderate,locked_external,110,0.5795795795795796,0.5405405405405406,0.5,0.581081081081081
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S07,11327508419378867602,ordinary,locked_external,110,0.4665915915915916,0.45983483483483484,0.5277777777777778,0.3918918918918919
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S08,10762549616907469203,ordinary,locked_external,110,0.2406156156156156,0.35097597597597596,0.4722222222222222,0.22972972972972974
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,beta,S09,12293968614973973933,ordinary,locked_external,110,0.5675675675675675,0.5457957957957958,0.3888888888888889,0.7027027027027027
